id,birth_year,vocation,sun_deg,moon_deg,mercury_deg,venus_deg,mars_deg,jupiter_deg,saturn_deg,uranus_deg,neptune_deg,pluto_deg,aspects
744,1986,Engineer,229.82,96.9005,256.5132,236.0405,202.9462,284.4813,16.445,113.2489,339.6633,3.0523,Sun conj Venus; Moon opp Jupiter; Mars opp Saturn; Jupiter sq Saturn
745,1991,Scientist,270.6046,345.146,270.6167,252.7939,140.6309,128.1014,46.6261,242.8871,119.2745,322.744,Sun conj Mercury; Moon sq Venus; Mars sq Saturn
746,1996,Pilot,36.361,54.0672,41.2429,25.0438,211.089,306.7298,104.443,54.5536,166.7182,318.6734,Sun conj Mercury; Sun opp Mars; Sun sq Jupiter; Mercury sq Jupiter; Venus opp Mars; Mars sq Jupiter
747,1982,Engineer,343.0146,245.3255,322.9029,3.9958,357.63,180.5832,357.2204,219.146,188.3834,276.709,Venus conj Mars; Venus opp Jupiter; Venus conj Saturn; Mars opp Jupiter; Mars conj Saturn; Jupiter opp Saturn
748,1994,Engineer,282.7267,122.0475,274.9044,316.8981,155.1245,320.6448,278.703,139.5483,75.1754,219.7394,Sun conj Mercury; Sun conj Saturn; Mercury conj Saturn; Venus conj Jupiter
749,1982,Engineer,344.8856,204.0843,12.5723,306.2366,5.379,275.8742,111.4352,312.3121,287.0579,322.2485,Moon sq Saturn; Mercury conj Mars; Mars sq Jupiter
750,1995,Engineer,33.881,112.9387,58.1882,1.3824,100.8422,130.7982,32.1225,64.5071,277.8986,92.8599,Sun conj Saturn
751,1995,Engineer,352.2542,274.7327,349.0087,32.9736,338.3386,349.805,175.7732,130.85,103.185,147.252,Sun conj Mercury; Sun conj Jupiter; Sun opp Saturn; Mercury conj Jupiter; Mercury opp Saturn; Jupiter opp Saturn
752,1999,Engineer,330.1704,304.1408,355.485,318.044,245.5923,182.1393,94.6179,315.1931,245.72,223.4209,Sun sq Mars; Mercury opp Jupiter; Jupiter sq Saturn
753,2000,Pilot,20.5411,55.6424,358.4378,8.62,205.2481,307.3785,80.2985,314.6972,240.8942,125.6177,Sun opp Mars
754,1994,Scientist,231.2944,324.0455,229.3262,191.5334,263.4401,330.2857,332.0967,276.558,71.8096,118.3394,Sun sq Moon; Sun conj Mercury; Moon sq Mercury; Moon conj Jupiter; Jupiter conj Saturn
755,1990,Engineer,123.2725,217.573,107.18,146.4358,41.1575,163.6483,196.2292,341.4721,52.385,76.8493,Sun sq Moon; Moon opp Mars; Mercury sq Saturn
756,1998,Engineer,11.2764,136.9025,35.7181,357.9797,154.8395,170.4275,19.4679,312.4874,342.9522,246.1217,Venus opp Jupiter
757,1988,Engineer,90.7457,63.398,70.683,69.0406,29.4153,314.5593,162.5115,151.0999,77.0778,321.5064,Moon conj Mercury; Moon conj Venus; Mercury conj Venus; Mercury sq Saturn; Venus sq Saturn
758,1985,Scientist,298.9977,324.591,290.1507,323.3026,59.232,125.7395,150.8764,171.1798,247.979,57.8481,Sun opp Jupiter; Moon conj Venus; Moon sq Mars; Moon opp Saturn; Venus sq Mars; Venus opp Saturn; Mars sq Saturn
759,1993,Scientist,127.6893,249.4445,121.481,80.6427,281.9061,214.9663,28.0111,240.4665,221.9445,116.5437,Sun conj Mercury; Sun sq Jupiter; Mercury sq Jupiter; Mercury sq Saturn; Jupiter opp Saturn
760,1990,Scientist,5.1072,179.8004,354.8261,33.1409,242.6203,94.609,260.023,355.7659,339.5965,308.6161,Sun opp Moon; Sun sq Jupiter; Moon opp Mercury; Moon sq Jupiter; Mercury sq Saturn
761,2000,Pilot,161.7583,35.0806,146.0012,207.7454,151.2634,196.591,59.7964,135.9204,125.3108,342.8557,Moon opp Venus; Mercury conj Mars; Mercury sq Saturn; Mars sq Saturn
762,1998,Pilot,343.8376,294.8585,322.8233,343.7541,359.6573,149.0593,126.6224,298.1469,153.3057,350.6653,Sun conj Venus; Mercury opp Jupiter
763,1990,Engineer,40.8168,63.293,36.8063,9.7987,214.1611,195.3946,137.3628,304.233,247.8782,157.4977,Sun conj Mercury; Sun opp Mars; Mercury opp Mars; Venus opp Jupiter
764,1989,Engineer,252.7533,337.6446,275.4828,214.279,31.5433,301.4044,32.2697,5.9135,335.6988,37.3231,Sun sq Moon; Venus opp Mars; Venus sq Jupiter; Venus opp Saturn; Mars sq Jupiter; Mars conj Saturn; Jupiter sq Saturn
765,1999,Scientist,333.8024,159.8772,338.3515,288.9354,104.3656,151.4307,80.2366,163.6668,137.1887,70.4017,Sun opp Moon; Sun conj Mercury; Sun opp Jupiter; Moon opp Mercury; Mercury opp Jupiter; Venus opp Mars
766,1995,Scientist,342.1985,285.7504,340.1796,21.3659,232.1494,282.4687,142.4911,338.2621,281.5906,182.7219,Sun conj Mercury; Moon sq Venus; Moon conj Jupiter; Mars sq Saturn
767,1988,Physician,316.6586,301.8543,333.1863,308.4714,86.9596,324.0674,149.2404,5.5908,55.2151,134.7861,Sun conj Jupiter; Moon conj Venus; Mercury opp Saturn; Jupiter opp Saturn
768,1996,Scientist,295.2124,215.9804,285.9774,339.2918,357.4185,87.0592,350.4565,69.3577,231.9964,298.278,Mars sq Jupiter; Mars conj Saturn
769,1998,Pilot,154.4769,140.5482,167.2512,145.1763,114.525,57.0397,83.149,255.609,45.4789,42.6142,Moon conj Venus; Mercury sq Saturn; Venus sq Jupiter
770,1998,Engineer,282.3413,303.4911,289.4711,259.3234,199.046,341.5321,73.3545,33.5755,157.4716,226.4019,Sun conj Mercury; Mercury sq Mars; Venus opp Saturn; Jupiter sq Saturn
771,1998,Scientist,55.0975,222.5159,57.5432,100.4479,205.8458,9.1044,264.3009,354.0291,228.4067,279.9323,Sun conj Mercury; Venus sq Jupiter
772,1985,Scientist,86.2999,106.8921,88.2832,61.8443,280.8104,282.9774,277.341,237.3328,98.9873,336.5913,Sun conj Mercury; Moon opp Mars; Moon opp Jupiter; Mars conj Jupiter; Mars conj Saturn; Jupiter conj Saturn
773,2000,Scientist,8.3307,39.9353,32.2538,332.1084,51.0607,94.3181,65.026,27.8573,304.0645,328.5789,Sun sq Jupiter; Moon conj Mercury; Venus sq Saturn
774,1986,Scientist,140.6881,176.7733,113.9177,99.7514,345.3182,27.4726,247.4411,135.0916,112.8906,326.9889,Mercury sq Jupiter
775,1985,Engineer,64.7303,3.6505,46.7362,71.1905,218.3957,11.3222,351.3297,357.7462,174.208,221.0418,Sun conj Venus; Moon conj Jupiter
776,1997,Scientist,1.8052,91.6204,340.6145,11.9919,192.9435,186.4782,273.946,77.8704,131.3606,323.4861,Sun sq Moon; Sun opp Jupiter; Sun sq Saturn; Moon sq Jupiter; Moon opp Saturn; Venus opp Mars; Venus opp Jupiter; Mars conj Jupiter; Jupiter sq Saturn
777,1980,Engineer,117.9143,79.114,130.668,160.1397,96.3326,173.367,343.1626,125.4792,198.539,105.9555,Moon sq Jupiter; Moon sq Saturn; Venus opp Saturn
778,1995,Engineer,156.9823,332.0453,142.9875,127.9785,304.5729,258.2626,346.2737,37.0421,285.5352,211.5284,Sun opp Moon; Venus opp Mars; Jupiter sq Saturn
779,1985,Engineer,285.8758,343.3543,285.1944,322.6301,152.5454,268.9485,293.7212,224.2479,218.6264,154.5527,Sun conj Mercury; Sun conj Saturn
780,1998,Engineer,127.0496,294.963,124.2162,164.4368,344.9151,91.1029,147.531,217.3976,315.8108,342.1361,Sun conj Mercury; Venus opp Mars
781,1996,Engineer,126.8112,10.7784,108.8858,109.7886,284.7227,128.788,26.1505,236.5037,133.9071,280.6252,Sun conj Jupiter; Moon sq Mars; Mercury conj Venus; Mercury opp Mars; Venus opp Mars
782,1983,Engineer,3.4679,76.9581,7.2462,346.3378,83.7535,23.8447,102.1011,76.3831,78.2868,201.9451,Sun conj Mercury; Moon sq Venus; Moon conj Mars; Mercury sq Saturn
783,1999,Engineer,340.6576,290.6735,350.2529,347.7566,232.6572,245.5675,156.674,292.822,71.3341,17.8775,Sun conj Venus; Sun sq Jupiter; Sun opp Saturn; Mercury conj Venus; Jupiter sq Saturn
784,1995,Scientist,179.5143,356.4935,175.1036,143.4272,61.6103,117.6749,137.8287,207.509,102.6133,231.72,Sun opp Moon; Sun conj Mercury; Moon opp Mercury; Venus conj Saturn
785,1998,Scientist,355.6637,328.1915,343.5882,28.4614,145.0119,322.4986,330.4924,14.0833,232.1192,25.0035,Moon opp Mars; Moon conj Jupiter; Moon conj Saturn; Mars opp Jupiter; Mars opp Saturn; Jupiter conj Saturn
786,1983,Physician,298.7461,149.4284,287.602,281.1963,124.4968,28.7162,278.8608,177.7747,16.9462,107.4398,Sun opp Mars; Sun sq Jupiter; Mercury conj Venus; Venus conj Saturn; Mars sq Jupiter
787,1994,Pilot,177.6012,230.795,200.5876,210.5364,337.5734,36.9877,80.6452,297.1644,49.9444,357.6745,Venus opp Jupiter
788,1993,Engineer,81.4829,31.686,94.0329,111.4619,293.8131,193.521,1.7789,247.7668,18.8968,317.995,Mercury sq Saturn; Venus opp Mars
789,1981,Scientist,39.8893,27.0152,30.3317,50.7134,292.4948,97.1683,61.3219,49.5948,165.8498,45.4639,Moon conj Mercury; Moon sq Mars
790,1984,Pilot,271.0925,319.6074,297.1794,262.7688,160.8407,44.0544,189.932,208.0385,238.0568,351.4858,Moon sq Jupiter
791,1990,Physician,278.1518,173.7743,255.2926,303.7072,256.0973,127.0835,300.7952,87.2555,232.9683,308.1109,Mercury conj Mars; Venus opp Jupiter; Venus conj Saturn; Jupiter opp Saturn
792,1982,Physician,27.052,178.0581,10.9506,43.4199,168.5341,138.6217,175.5524,122.5621,293.0384,274.1769,Moon conj Saturn; Venus sq Jupiter; Mars conj Saturn
793,1996,Engineer,309.0452,273.7757,298.5074,304.6313,55.4396,181.6241,329.0851,78.7625,130.9118,351.0233,Sun conj Venus; Moon sq Jupiter; Mercury conj Venus; Mars sq Saturn
794,1999,Engineer,184.8471,280.8076,167.3724,163.5195,59.1107,110.5728,313.1393,233.4179,53.0243,315.4306,Sun sq Moon; Mercury conj Venus
795,1983,Engineer,86.6025,67.3307,60.2033,102.1435,162.9507,95.6083,333.694,30.264,155.3305,54.2232,Moon conj Mercury; Moon sq Mars; Moon sq Saturn; Mercury sq Saturn; Venus conj Jupiter
796,1996,Engineer,155.1054,120.1462,151.8205,142.6044,17.6884,137.7081,334.0872,69.8154,68.2019,63.5922,Sun conj Mercury; Sun opp Saturn; Mercury opp Saturn; Venus conj Jupiter
797,1988,Pilot,190.6426,177.7018,186.9223,208.034,232.6841,345.2298,79.0487,19.1296,12.8477,95.8242,Sun conj Mercury; Jupiter sq Saturn
798,1982,Pilot,191.5674,99.1654,212.993,210.7206,145.6414,141.4388,79.1598,296.6647,249.0062,178.2618,Sun sq Moon; Mercury conj Venus; Mars conj Jupiter
799,1985,Engineer,282.862,125.1479,270.9895,292.108,264.1976,33.9273,181.1665,252.1696,171.633,109.9167,Moon sq Jupiter; Mercury conj Mars; Mercury sq Saturn
800,1987,Engineer,61.2837,59.9924,51.8844,56.9845,346.4075,239.7713,154.0521,7.4977,350.7735,317.2527,Sun conj Moon; Sun conj Venus; Sun opp Jupiter; Sun sq Saturn; Moon conj Venus; Moon opp Jupiter; Moon sq Saturn; Mercury conj Venus; Mercury opp Jupiter; Venus opp Jupiter; Jupiter sq Saturn
801,1985,Engineer,244.5131,307.1123,249.7773,289.589,209.9372,175.7906,89.1038,39.379,294.8135,204.216,Sun conj Mercury; Jupiter sq Saturn
802,1989,Engineer,300.7293,189.0969,282.0983,266.8012,33.8076,109.6568,265.0271,162.9419,264.5334,356.3255,Sun sq Mars; Moon sq Mercury; Mercury opp Jupiter; Venus conj Saturn
803,1988,Engineer,238.8271,91.2733,236.5171,270.291,108.4083,120.146,186.4192,239.0173,311.446,303.731,Sun conj Mercury; Moon opp Venus; Moon sq Saturn
804,1995,Engineer,40.594,7.4618,67.3977,74.7955,237.3721,50.9879,179.2196,87.9724,266.7645,350.3846,Mercury conj Venus; Mars opp Jupiter
805,1991,Scientist,74.2707,32.1386,97.827,62.5374,38.8554,98.6126,225.681,196.1699,328.4606,355.4394,Moon conj Mars; Mercury conj Jupiter; Mars opp Saturn
806,1996,Scientist,62.9828,125.5842,53.5298,71.541,340.2959,99.449,68.6062,208.6261,252.6608,300.3018,Sun conj Saturn; Venus sq Mars; Venus conj Saturn; Mars sq Saturn
807,1983,Engineer,156.0455,163.81,182.262,184.1102,103.8271,349.0092,179.6137,246.7896,167.8743,54.082,Sun conj Moon; Moon opp Jupiter; Mercury conj Venus; Mercury conj Saturn; Venus conj Saturn
808,1989,Physician,224.5662,239.1553,213.5704,204.2392,287.9226,5.6133,14.7431,101.8862,213.5058,19.1496,Mars sq Saturn
809,1989,Scientist,1.8325,126.812,20.5427,318.6231,49.5788,316.34,282.6948,180.7176,345.0687,201.8697,Venus sq Mars; Venus conj Jupiter; Mars sq Jupiter
810,1982,Scientist,256.751,263.8991,252.9458,296.9039,104.6887,11.5692,335.8565,89.5423,244.2601,139.0467,Sun conj Moon; Sun conj Mercury; Mars sq Jupiter
811,1992,Pilot,348.0865,203.0067,358.1062,331.0445,208.1403,245.9956,71.8224,48.8487,199.5422,108.3824,Moon conj Mars; Venus sq Jupiter; Jupiter opp Saturn
812,1982,Physician,107.0403,166.0156,89.3091,134.1512,300.1868,34.5752,189.5657,249.888,181.3735,246.6588,Mars sq Jupiter
813,1991,Scientist,168.6164,153.9609,164.1647,160.0012,9.9623,201.2073,344.697,151.5307,272.1083,221.4751,Sun conj Mercury; Sun opp Saturn; Moon conj Venus; Mercury conj Venus; Mercury opp Saturn; Venus opp Saturn
814,1989,Engineer,283.1875,208.9161,276.0818,294.793,323.9685,316.0099,19.273,304.2386,45.3369,241.2285,Sun conj Mercury; Moon sq Venus; Venus sq Saturn; Mars conj Jupiter
815,1994,Physician,290.6932,314.9679,288.4655,247.9104,19.6894,298.7619,233.9568,120.054,35.0637,104.6077,Sun conj Mercury; Sun sq Mars; Mercury sq Mars
816,1995,Engineer,248.6134,311.1531,227.4142,256.7367,183.8955,258.1025,252.5662,185.8551,202.3377,348.2202,Sun conj Saturn; Venus conj Jupiter; Venus conj Saturn; Jupiter conj Saturn
817,1984,Engineer,80.4757,243.2451,100.202,61.3613,111.9207,356.0971,2.3223,174.5839,247.5989,41.2952,Sun sq Jupiter; Moon opp Venus; Jupiter conj Saturn
818,1980,Engineer,55.088,187.1361,40.9315,17.0342,8.8763,182.0896,140.657,333.376,107.9726,174.139,Sun sq Saturn; Moon opp Mars; Moon conj Jupiter; Mars opp Jupiter
819,1985,Engineer,295.2975,303.0195,297.9138,326.1794,245.2754,309.353,222.1771,155.6473,229.031,66.5308,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Moon conj Jupiter; Jupiter sq Saturn
820,1987,Scientist,61.4792,196.8052,60.144,41.3227,240.3128,345.2729,177.4671,240.3719,140.8281,251.155,Sun conj Mercury; Sun opp Mars; Mercury opp Mars
821,1983,Scientist,167.0269,292.8577,147.3243,146.2355,43.2455,140.1946,208.9937,12.2701,234.152,236.5889,Mercury conj Venus; Mercury conj Jupiter; Venus conj Jupiter
822,1994,Engineer,15.3474,168.4466,27.8391,353.9302,353.4313,128.7892,308.1022,181.154,125.5803,254.2409,Moon opp Venus; Moon opp Mars; Venus conj Mars; Jupiter opp Saturn
823,1992,Pilot,184.6963,62.8189,165.1748,199.6659,202.7332,165.4134,309.119,50.4141,282.5859,237.0398,Mercury conj Jupiter; Venus conj Mars
824,1992,Scientist,24.5556,174.1481,50.4587,34.7165,64.9348,255.0601,182.5129,237.2058,93.3214,251.1967,
825,1998,Pilot,343.8701,222.291,338.4814,300.1833,306.7312,57.3047,34.7546,38.2394,336.3242,171.5087,Sun conj Mercury; Moon sq Mars; Moon opp Saturn; Venus conj Mars; Venus sq Saturn; Mars sq Saturn
826,1987,Pilot,353.2782,291.08,6.3065,327.9935,323.926,62.6393,321.2902,272.093,151.2202,23.1732,Venus conj Mars; Venus sq Jupiter; Venus conj Saturn; Mars conj Saturn
827,1999,Scientist,90.1742,13.4706,104.1705,84.5609,134.756,227.2659,10.6054,62.6642,38.758,161.8235,Sun conj Venus; Moon sq Mercury; Moon conj Saturn; Mercury sq Saturn; Mars sq Jupiter
828,1984,Engineer,355.9935,206.5607,339.1786,332.233,157.5053,102.9922,72.4294,58.3522,292.9816,291.122,Mercury conj Venus; Mercury opp Mars; Mercury sq Saturn; Venus opp Mars; Mars sq Saturn
829,1986,Scientist,30.9666,8.7275,56.7172,352.2024,11.9661,50.6025,1.8851,278.7788,204.5862,311.2168,Moon conj Mars; Moon conj Saturn; Mercury conj Jupiter
830,1990,Physician,66.7096,231.2037,66.4954,98.6202,205.3332,170.5438,126.7582,222.6524,201.131,49.6345,Sun conj Mercury
831,1982,Engineer,157.9961,225.1695,178.9388,164.6347,45.7893,186.2089,36.3287,179.5364,18.5324,194.5937,Sun conj Venus; Moon opp Mars; Mercury conj Jupiter
832,1980,Scientist,80.6476,90.4975,92.0309,39.1711,313.7304,348.5213,26.9198,207.1281,307.1503,335.4513,Sun sq Jupiter; Moon conj Mercury; Venus sq Mars
833,1996,Engineer,112.4062,222.7122,114.9789,150.0198,209.7981,337.2937,354.5762,235.1635,11.6189,151.7061,Sun conj Mercury; Mercury sq Mars; Venus opp Jupiter
834,1986,Scientist,120.4348,275.3049,100.235,124.9552,264.1942,332.7027,238.801,316.1773,84.8222,26.2483,Sun conj Venus; Moon opp Mercury; Jupiter sq Saturn
835,1998,Engineer,325.5566,253.1127,340.4287,280.9514,353.1802,341.9668,215.3331,220.4758,29.0137,198.5131,Moon sq Mercury; Moon sq Jupiter; Mercury conj Jupiter
836,1984,Scientist,97.383,15.0268,71.3766,98.113,234.1213,155.3456,109.2306,305.9401,349.7276,7.7196,Sun conj Venus; Moon sq Saturn
837,1981,Scientist,9.4874,70.6227,15.5432,357.9087,246.0942,6.5142,173.5824,139.3649,135.802,45.0855,Sun conj Mercury; Sun conj Jupiter; Moon opp Mars; Venus opp Saturn
838,1993,Pilot,197.8362,41.61,176.4438,208.9389,325.2785,126.6441,123.5252,330.5047,85.7413,33.1167,Moon sq Jupiter; Venus sq Saturn; Jupiter conj Saturn
839,1980,Engineer,81.7653,204.4975,109.2579,35.1956,259.1377,292.5439,27.5802,45.6177,65.0137,15.739,Sun opp Mars; Moon sq Mercury; Moon sq Jupiter; Moon opp Saturn; Mercury opp Jupiter; Venus conj Saturn; Jupiter sq Saturn
840,1991,Engineer,216.8698,320.5529,244.7627,181.3225,143.2147,236.7298,236.3725,27.496,337.8133,74.1099,Moon opp Mars; Moon sq Saturn; Mars sq Jupiter; Mars sq Saturn; Jupiter conj Saturn
841,1991,Engineer,323.1505,309.1537,319.9888,304.2115,132.0961,198.5061,312.8295,87.9141,321.4723,114.7892,Sun conj Mercury; Moon conj Venus; Moon opp Mars; Moon conj Saturn; Mercury opp Mars; Mercury conj Saturn; Venus opp Mars; Mars opp Saturn
842,1997,Pilot,181.2403,19.4391,203.6642,200.9685,223.8738,100.7222,73.2798,49.3673,351.3378,82.9929,Moon opp Mercury; Moon opp Venus; Mercury conj Venus
843,1997,Engineer,75.8771,134.0604,93.5943,41.5053,352.0475,251.4031,233.9669,163.3547,41.1259,179.6067,Sun opp Jupiter; Moon sq Venus
844,1981,Engineer,97.3075,211.7665,86.1306,141.9567,21.4992,307.6467,138.2171,6.7855,137.7317,159.8471,Moon sq Jupiter; Venus conj Saturn
845,1987,Physician,74.0628,66.3936,70.2036,31.0798,109.8533,194.9577,125.2096,9.3572,219.1461,321.541,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Venus sq Saturn; Mars sq Jupiter
846,1988,Engineer,291.6877,212.7451,306.0939,276.4184,298.5262,156.2674,153.9177,262.5214,264.7492,20.5627,Sun conj Mars; Moon sq Mercury; Moon sq Mars; Mercury conj Mars; Jupiter conj Saturn
847,1983,Physician,199.1859,342.8905,223.4044,178.7781,356.7208,192.5141,152.5806,258.9193,276.8444,93.6363,Sun conj Jupiter; Venus opp Mars
848,1992,Scientist,168.2397,85.7617,191.0716,147.1869,245.7355,98.7814,359.5702,277.6821,106.497,205.5897,Moon sq Saturn; Mercury sq Jupiter
849,1981,Scientist,221.597,130.2102,230.5139,248.7099,291.6934,218.8797,44.7503,204.6388,115.5562,95.2263,Sun sq Moon; Sun conj Jupiter; Sun opp Saturn; Moon sq Jupiter; Moon sq Saturn; Mercury opp Saturn; Jupiter opp Saturn
850,1985,Scientist,159.7711,6.216,132.2679,115.3235,129.1405,229.5875,200.379,147.0999,208.6453,28.6369,Mercury conj Mars; Venus sq Saturn
851,1999,Scientist,198.5212,343.1856,195.1858,175.2899,283.2249,93.4347,178.1744,81.8708,62.8183,313.6461,Sun conj Mercury; Sun sq Mars; Mercury sq Mars; Venus conj Saturn; Jupiter sq Saturn
852,2000,Scientist,17.8487,41.2008,352.0048,35.5551,309.8053,208.7607,15.104,258.2488,21.8926,257.2378,Sun conj Saturn; Moon conj Venus; Moon sq Mars; Venus sq Mars; Venus opp Jupiter
853,1988,Scientist,351.1016,304.1751,10.6684,354.984,16.1039,84.4909,39.2989,182.4977,40.7457,27.8821,Sun conj Venus; Sun sq Jupiter; Moon sq Saturn; Mercury conj Mars; Venus sq Jupiter
854,1986,Pilot,117.2841,133.6894,135.3549,109.2171,231.0793,315.3071,51.5086,117.5546,283.7392,120.5949,Moon conj Mercury; Moon opp Jupiter; Mercury sq Mars; Mercury opp Jupiter; Mars sq Jupiter; Mars opp Saturn
855,1993,Scientist,323.0612,339.2926,311.5287,278.0523,132.5887,104.7141,54.0228,212.8419,38.2436,76.1327,Sun sq Saturn; Mercury opp Mars; Venus opp Jupiter
856,1990,Scientist,183.8866,281.1146,184.3448,191.7093,123.859,77.3527,299.0616,11.7358,261.4535,137.1923,Sun conj Mercury; Sun conj Venus; Moon sq Venus; Mercury conj Venus; Mars opp Saturn
857,2000,Scientist,28.2402,27.8321,52.6292,1.8,181.2585,206.7981,197.3639,150.5088,263.8964,305.1342,Sun conj Moon; Sun opp Jupiter; Moon opp Jupiter; Venus opp Mars
858,1996,Scientist,287.354,218.5567,296.2691,289.3063,114.0982,70.2085,207.0877,327.985,118.3264,287.6421,Sun conj Venus; Sun opp Mars; Mercury conj Venus; Mercury opp Mars; Mercury sq Saturn; Venus opp Mars; Mars sq Saturn
859,1991,Engineer,83.1207,113.3339,109.5749,101.6557,160.2027,344.7391,147.5733,28.6884,201.7646,27.5198,Moon conj Mercury; Mercury conj Venus; Mars opp Jupiter
860,1991,Engineer,235.1988,217.8787,232.341,227.4084,204.9632,297.6422,45.1013,193.5417,279.5214,146.7423,Sun conj Mercury; Sun conj Venus; Moon opp Saturn; Mercury conj Venus; Mercury opp Saturn; Venus opp Saturn; Mars sq Jupiter
861,1998,Scientist,239.725,217.9964,256.2929,224.5158,42.467,147.061,181.8093,53.4235,177.9121,317.3188,Sun sq Jupiter; Moon conj Venus; Moon opp Mars; Venus opp Mars
862,1986,Engineer,323.9541,315.5061,296.8228,287.5498,94.8154,199.6484,334.8451,267.4274,45.5033,12.2672,Venus sq Jupiter
863,1993,Engineer,8.6153,60.0968,344.7042,10.0454,190.5515,139.7211,152.0491,45.8831,250.8943,86.9166,Sun conj Venus; Sun opp Mars; Moon sq Saturn; Venus opp Mars
864,1989,Engineer,42.8507,212.9321,49.3819,90.2875,16.2856,265.9494,127.7847,161.6023,147.1949,161.9113,Sun conj Mercury; Sun sq Saturn; Moon sq Saturn; Venus opp Jupiter
865,1993,Pilot,104.1448,171.7582,83.6827,73.7561,275.7441,329.8831,337.1837,30.1642,322.4157,213.6792,Moon sq Mercury; Jupiter conj Saturn
866,1991,Engineer,242.6066,163.2698,232.551,211.5719,260.1119,100.5479,278.2823,83.6149,177.5856,17.3837,Jupiter opp Saturn
867,1996,Scientist,323.0286,208.7382,342.2962,315.9908,116.208,114.6882,64.2297,51.5508,293.0354,264.4653,Sun conj Venus; Moon sq Mars; Moon sq Jupiter; Mars conj Jupiter
868,1986,Scientist,154.9936,100.1722,176.2502,137.1728,125.0444,59.6133,103.6235,175.1889,80.508,60.9555,Sun sq Jupiter; Moon conj Saturn
869,1988,Engineer,355.97,271.2488,19.7429,11.9476,50.7611,74.4635,301.9644,271.7513,9.846,324.9149,Sun sq Moon; Mercury conj Venus
870,1997,Engineer,193.6497,70.2478,192.9982,224.6,133.0346,101.4615,341.2367,153.5409,160.1369,45.4243,Sun conj Mercury; Sun sq Jupiter; Moon sq Saturn; Mercury sq Jupiter; Venus sq Mars
871,1994,Engineer,106.179,39.4614,117.733,139.2744,159.9858,155.6157,94.7004,311.221,357.5078,263.3881,Mars conj Jupiter
872,1983,Pilot,348.6382,289.3108,2.3178,321.9927,26.7661,56.4218,120.7214,163.2471,264.7878,241.9493,Venus sq Jupiter; Mars sq Saturn
873,1982,Engineer,254.4515,113.3316,278.2364,248.0558,335.6525,285.9111,114.3098,302.9152,238.007,315.9265,Sun conj Venus; Moon opp Jupiter; Moon conj Saturn; Mercury conj Jupiter; Venus sq Mars
874,1981,Engineer,341.7057,225.8226,327.4769,349.9947,313.9613,79.2754,70.4442,169.2415,174.4226,67.3577,Sun sq Saturn; Moon sq Mars; Venus sq Jupiter
875,1995,Scientist,101.7359,71.4863,122.7843,145.0158,308.5764,269.8006,1.1512,24.2141,200.7854,75.0769,Mercury opp Mars; Jupiter sq Saturn
876,1985,Pilot,13.9726,84.4977,5.5,16.8969,343.5607,316.0403,302.6491,315.0141,240.4713,176.4799,Sun conj Venus
877,2000,Pilot,141.1956,128.566,140.1293,102.4628,40.4523,317.1223,271.786,103.4177,348.9704,117.1429,Sun conj Mercury; Sun opp Jupiter; Moon sq Mars; Mercury opp Jupiter
878,1993,Scientist,41.6949,167.3049,31.5536,4.5944,250.9087,253.7348,278.5254,174.1459,289.6997,176.1028,Moon sq Jupiter; Venus sq Saturn; Mars conj Jupiter
879,1993,Engineer,247.3999,96.4526,231.4458,281.0948,147.2421,202.4126,116.3491,242.9961,148.0425,291.251,Moon opp Venus; Mercury sq Mars; Jupiter sq Saturn
880,1993,Engineer,143.5246,96.5942,156.3031,128.1494,294.6689,111.0638,147.5322,206.1021,59.9527,74.2323,Sun conj Saturn; Mars opp Jupiter
881,2000,Engineer,39.7136,46.5175,41.9406,82.9404,7.6024,136.5077,280.9561,119.9837,126.9722,275.7647,Sun conj Moon; Sun conj Mercury; Moon conj Mercury; Moon sq Jupiter; Mercury sq Jupiter; Mars sq Saturn
882,1982,Scientist,235.7754,186.7136,228.0528,206.8256,56.5174,192.8516,309.5002,82.5604,288.4627,327.8354,Sun conj Mercury; Sun opp Mars; Moon conj Jupiter
883,1990,Engineer,148.8223,199.0624,134.7497,102.1318,304.3735,271.8439,189.5599,180.5398,284.8836,15.2227,Venus sq Saturn
884,1989,Scientist,108.5279,82.8019,123.783,84.2696,98.085,44.5114,282.2593,235.8993,47.2295,266.5893,Sun opp Saturn; Moon conj Venus; Mars opp Saturn
885,1988,Pilot,310.3141,181.6235,321.7095,332.6475,7.2555,267.3547,195.0113,330.8308,34.4004,211.7505,Moon opp Mars; Moon sq Jupiter; Mars opp Saturn
886,1992,Pilot,69.9423,218.049,59.4249,53.02,184.448,8.4355,98.6579,72.96,95.1372,236.1783,Mercury conj Venus; Mars opp Jupiter; Mars sq Saturn; Jupiter sq Saturn
887,1995,Scientist,135.5691,154.6324,120.0152,126.5768,100.2808,102.3923,253.0366,182.3737,137.667,357.5354,Mercury conj Venus; Mars conj Jupiter
888,1992,Scientist,342.5247,274.5721,354.5411,337.9426,208.0366,8.9611,277.6341,160.9507,171.6503,39.2214,Sun conj Venus; Moon sq Jupiter; Moon conj Saturn; Jupiter sq Saturn
